job_number,job_date,job_state,service,tasker_number,job_value,tasker_payout
88781,2023-04-10,completed,cleaning,2156,149.0,110.0
87863,2023-04-10,completed,cleaning,2868,162.0,123.0
63985,2023-04-10,completed,cleaning,2215,159.0,127.0
87786,2023-04-10,cancelled,cleaning,,142.0,124.0
104228,2023-04-10,cancelled,cleaning,,70.0,57.0
104469,2023-04-10,completed,furniture_assembly,2846,92.0,73.0
104852,2023-04-11,completed,cleaning,1584,110.0,90.0
89023,2023-04-11,completed,cleaning,3772,88.0,89.0
88637,2023-04-11,cancelled,cleaning,992,143.0,106.0
104889,2023-04-11,completed,heavy_cleaning,1394,215.0,160.0
102609,2023-04-11,completed,cleaning,349,161.0,133.0
102507,2023-04-11,completed,cleaning,1742,201.0,159.0
87283,2023-04-11,cancelled,cleaning,,188.0,128.0
66621,2023-04-11,completed,cleaning,56,127.0,92.0
50989,2023-04-11,cancelled,cleaning,,160.0,130.0
75327,2023-04-11,completed,cleaning,3569,198.0,145.0
104570,2023-04-11,cancelled,cleaning,,171.0,142.0
65677,2023-04-11,completed,cleaning,1149,119.0,95.0
88179,2023-04-11,completed,heavy_cleaning,2526,209.0,177.0
65603,2023-04-11,completed,cleaning,1667,128.0,114.0
88583,2023-04-11,completed,cleaning,1859,146.0,106.0
88719,2023-04-11,cancelled,cleaning,1662,154.0,113.0
88497,2023-04-11,cancelled,cleaning,997,103.0,70.0
92883,2023-04-11,completed,cleaning,3470,81.0,58.0
88837,2023-04-11,completed,cleaning,1921,150.0,111.0
94585,2023-04-11,cancelled,pre_moving_cleaning,,250.0,147.0
88794,2023-04-11,cancelled,cleaning,3228,160.0,117.0
66755,2023-04-11,completed,cleaning,2433,151.0,131.0
85079,2023-04-11,cancelled,cleaning,1559,141.0,136.0
104557,2023-04-11,completed,cleaning,3223,118.0,117.0
83546,2023-04-11,completed,cleaning,1176,102.0,76.0
104617,2023-04-11,completed,cleaning,1760,181.0,154.0
65459,2023-04-11,cancelled,cleaning,2593,159.0,119.0
103869,2023-04-11,completed,cleaning,1744,151.0,114.0
105586,2023-04-11,cancelled,cleaning,561,163.0,148.0
43299,2023-04-11,cancelled,cleaning,1989,138.0,113.0
88973,2023-04-11,completed,cleaning,2322,169.0,141.0
104668,2023-04-11,completed,cleaning,2100,119.0,84.0
88555,2023-04-11,completed,ironing,544,90.0,80.0
88831,2023-04-11,completed,cleaning,1415,151.0,104.0
60473,2023-04-11,completed,cleaning,1514,133.0,107.0
89977,2023-04-11,completed,cleaning,2188,91.0,68.0
55616,2023-04-11,completed,cleaning,3806,155.0,156.0
87967,2023-04-11,cancelled,business_cleaning,2620,113.0,82.0
60394,2023-04-11,cancelled,cleaning,2498,65.0,83.0
97901,2023-04-11,completed,cleaning,3176,145.0,123.0
58202,2023-04-11,cancelled,ironing,,78.0,68.0
93645,2023-04-11,cancelled,cleaning,,57.0,60.0
88927,2023-04-11,completed,cleaning,40,105.0,81.0
62682,2023-04-11,cancelled,cleaning,1163,146.0,96.0
97448,2023-04-11,completed,cleaning,3867,131.0,116.0
87952,2023-04-11,cancelled,cleaning,,178.0,127.0
94585,2023-04-11,cancelled,pre_moving_cleaning,217,250.0,140.0
104318,2023-04-11,completed,furniture_assembly,1134,25.0,59.0
65599,2023-04-11,completed,cleaning,1682,98.0,99.0
64182,2023-04-11,completed,cleaning,484,126.0,82.0
88982,2023-04-11,completed,cleaning,3037,206.0,183.0
104732,2023-04-11,completed,heavy_cleaning,3439,207.0,172.0
91704,2023-04-11,cancelled,cleaning,,176.0,144.0
84516,2023-04-11,cancelled,cleaning,340,133.0,130.0
88632,2023-04-11,cancelled,cleaning,1588,94.0,66.0
103184,2023-04-11,completed,heavy_cleaning,890,165.0,147.0
65037,2023-04-11,completed,cleaning,3266,126.0,86.0
104657,2023-04-11,completed,cleaning,2837,145.0,98.0
104242,2023-04-11,completed,cleaning,916,121.0,65.0
65405,2023-04-11,cancelled,cleaning,386,111.0,95.0
87439,2023-04-11,cancelled,cleaning,,165.0,128.0
105074,2023-04-11,completed,furniture_assembly,2008,34.0,28.0
88848,2023-04-11,cancelled,cleaning,,175.0,141.0
104947,2023-04-11,completed,cleaning,1999,173.0,122.0
65138,2023-04-11,completed,heavy_cleaning,1577,200.0,158.0
87509,2023-04-11,cancelled,cleaning,3677,69.0,70.0
103184,2023-04-11,completed,heavy_cleaning,476,161.0,151.0
75762,2023-04-11,cancelled,heavy_cleaning,2283,209.0,163.0
104178,2023-04-11,completed,cleaning,3089,110.0,110.0
65636,2023-04-11,completed,heavy_cleaning,745,215.0,179.0
65636,2023-04-11,completed,heavy_cleaning,2143,217.0,180.0
86415,2023-04-11,completed,cleaning,1572,160.0,126.0
97317,2023-04-11,cancelled,heavy_cleaning,,197.0,184.0
65119,2023-04-11,completed,cleaning,541,126.0,96.0
88574,2023-04-11,completed,cleaning,1958,96.0,96.0
64855,2023-04-11,cancelled,cleaning,,106.0,72.0
64947,2023-04-11,cancelled,cleaning,1307,112.0,79.0
83574,2023-04-11,completed,cleaning,1115,120.0,97.0
65445,2023-04-11,cancelled,cleaning,,134.0,117.0
102887,2023-04-11,cancelled,heavy_cleaning,3465,232.0,201.0
104941,2023-04-11,completed,cleaning,3739,126.0,129.0
88064,2023-04-11,cancelled,cleaning,3412,104.0,67.0
105051,2023-04-11,completed,cleaning,1374,110.0,71.0
91194,2023-04-11,cancelled,cleaning,,105.0,99.0
50747,2023-04-11,cancelled,cleaning,,159.0,100.0
68903,2023-04-11,completed,cleaning,3529,169.0,129.0
89215,2023-04-11,completed,cleaning,2992,162.0,162.0
92938,2023-04-11,cancelled,cleaning,1882,140.0,111.0
104829,2023-04-11,completed,heavy_cleaning,2866,222.0,185.0
94585,2023-04-11,cancelled,pre_moving_cleaning,234,249.0,143.0
104866,2023-04-11,completed,heavy_cleaning,775,244.0,175.0
13633,2023-04-11,cancelled,cleaning,,102.0,98.0
85114,2023-04-11,cancelled,cleaning,,162.0,146.0
104898,2023-04-11,completed,cleaning,2195,90.0,73.0
75691,2023-04-11,cancelled,cleaning,2375,93.0,67.0
63701,2023-04-11,completed,ironing,1461,61.0,57.0
65318,2023-04-11,completed,cleaning,906,149.0,121.0
88636,2023-04-11,completed,cleaning,479,126.0,108.0
88499,2023-04-11,cancelled,cleaning,2188,103.0,86.0
104802,2023-04-11,completed,cleaning,3472,118.0,83.0
65064,2023-04-11,completed,cleaning,3310,147.0,113.0
103800,2023-04-11,cancelled,heavy_cleaning,,217.0,172.0
64250,2023-04-11,cancelled,cleaning,,98.0,65.0
85174,2023-04-11,cancelled,cleaning,2810,145.0,135.0
65629,2023-04-11,completed,heavy_cleaning,101,194.0,178.0
104829,2023-04-11,completed,heavy_cleaning,2206,220.0,191.0
88772,2023-04-11,completed,cleaning,792,150.0,108.0
88007,2023-04-11,cancelled,business_cleaning,,95.0,103.0
77528,2023-04-11,cancelled,cleaning,1287,162.0,127.0
51897,2023-04-11,completed,cleaning,2655,107.0,94.0
87433,2023-04-11,cancelled,cleaning,3550,147.0,109.0
88179,2023-04-11,completed,heavy_cleaning,1235,220.0,163.0
88916,2023-04-11,cancelled,cleaning,85,97.0,87.0
88839,2023-04-11,completed,cleaning,3319,174.0,134.0
94585,2023-04-11,cancelled,pre_moving_cleaning,284,242.0,142.0
54806,2023-04-11,cancelled,ironing,728,85.0,82.0
85472,2023-04-11,cancelled,business_cleaning,,181.0,104.0
65567,2023-04-11,cancelled,cleaning,2683,117.0,101.0
65415,2023-04-11,completed,cleaning,3571,76.0,67.0
103686,2023-04-11,completed,cleaning,450,172.0,168.0
7043,2023-04-11,cancelled,heavy_cleaning,,224.0,177.0
60511,2023-04-11,cancelled,cleaning,1521,96.0,85.0
98104,2023-04-11,completed,cleaning,3621,158.0,118.0
39567,2023-04-11,cancelled,cleaning,1873,140.0,106.0
87542,2023-04-11,cancelled,cleaning,2677,86.0,66.0
64570,2023-04-11,completed,cleaning,3641,127.0,89.0
69338,2023-04-11,cancelled,cleaning,,90.0,56.0
96900,2023-04-11,cancelled,cleaning,3505,106.0,104.0
104835,2023-04-11,completed,cleaning,3340,169.0,121.0
65440,2023-04-11,completed,cleaning,2712,102.0,76.0
104686,2023-04-11,cancelled,furniture_assembly,,81.0,80.0
88938,2023-04-11,cancelled,cleaning,,104.0,76.0
46078,2023-04-11,cancelled,cleaning,3778,93.0,79.0
64959,2023-04-11,completed,cleaning,2587,119.0,108.0
59648,2023-04-11,cancelled,cleaning,,142.0,86.0
89408,2023-04-12,completed,cleaning,1622,166.0,139.0
40218,2023-04-12,completed,cleaning,3147,197.0,150.0
105285,2023-04-12,completed,business_cleaning,2615,148.0,77.0
66652,2023-04-12,cancelled,cleaning,,158.0,138.0
66543,2023-04-12,completed,cleaning,1693,95.0,97.0
105097,2023-04-12,completed,cleaning,1051,188.0,130.0
66168,2023-04-12,cancelled,cleaning,,101.0,85.0
105200,2023-04-12,completed,business_cleaning,701,218.0,129.0
61524,2023-04-12,completed,cleaning,207,107.0,69.0
105316,2023-04-12,completed,ironing,995,112.0,86.0
89877,2023-04-12,completed,cleaning,3299,161.0,133.0
104703,2023-04-12,cancelled,ironing,,98.0,73.0
68736,2023-04-12,completed,cleaning,573,179.0,146.0
64618,2023-04-12,cancelled,cleaning,3789,141.0,96.0
89494,2023-04-12,completed,cleaning,876,112.0,89.0
61412,2023-04-12,cancelled,cleaning,,153.0,119.0
66437,2023-04-12,completed,cleaning,2180,152.0,118.0
105208,2023-04-12,completed,heavy_cleaning,745,225.0,178.0
102654,2023-04-12,completed,cleaning,2176,152.0,114.0
62806,2023-04-12,completed,cleaning,1374,153.0,131.0
75535,2023-04-12,cancelled,ironing,2236,127.0,94.0
64756,2023-04-12,cancelled,cleaning,3163,116.0,78.0
88302,2023-04-12,completed,cleaning,908,83.0,72.0
87219,2023-04-12,completed,cleaning,1878,75.0,72.0
90503,2023-04-12,completed,cleaning,851,156.0,144.0
105345,2023-04-12,completed,cleaning,2193,139.0,84.0
87012,2023-04-12,completed,cleaning,3769,148.0,129.0
88987,2023-04-12,cancelled,cleaning,1937,131.0,134.0
89483,2023-04-12,completed,cleaning,2448,116.0,70.0
86936,2023-04-12,completed,cleaning,3320,150.0,110.0
67934,2023-04-12,completed,cleaning,911,178.0,137.0
105136,2023-04-12,completed,furniture_assembly,951,50.0,57.0
66510,2023-04-12,cancelled,cleaning,1468,80.0,72.0
93948,2023-04-12,completed,ironing,2697,164.0,110.0
100282,2023-04-12,completed,cleaning,1159,139.0,121.0
89723,2023-04-12,completed,cleaning,3442,171.0,126.0
64812,2023-04-12,cancelled,cleaning,,110.0,99.0
40218,2023-04-12,completed,cleaning,2167,186.0,140.0
105401,2023-04-12,completed,cleaning,3431,187.0,116.0
66745,2023-04-12,completed,cleaning,1163,131.0,100.0
58543,2023-04-12,completed,cleaning,1969,180.0,122.0
85257,2023-04-12,completed,cleaning,2125,193.0,149.0
105100,2023-04-12,completed,cleaning,234,88.0,82.0
94909,2023-04-12,completed,cleaning,2503,105.0,63.0
89800,2023-04-12,cancelled,cleaning,,152.0,134.0
89584,2023-04-12,completed,ironing,267,101.0,93.0
102921,2023-04-12,cancelled,business_cleaning,,190.0,145.0
89737,2023-04-12,completed,cleaning,1710,173.0,117.0
65104,2023-04-12,cancelled,cleaning,,184.0,145.0
105472,2023-04-12,completed,furniture_assembly,724,248.0,154.0
104871,2023-04-12,completed,cleaning,3887,173.0,152.0
105419,2023-04-12,completed,heavy_cleaning,3100,184.0,175.0
59093,2023-04-12,cancelled,cleaning,3264,137.0,104.0
89728,2023-04-12,completed,cleaning,2703,172.0,142.0
105087,2023-04-12,completed,cleaning,310,139.0,95.0
89854,2023-04-12,completed,cleaning,1616,115.0,78.0
105026,2023-04-12,completed,cleaning,2100,123.0,90.0
89490,2023-04-12,completed,cleaning,1829,127.0,111.0
66509,2023-04-12,cancelled,cleaning,3438,88.0,72.0
63808,2023-04-12,completed,cleaning,1569,125.0,99.0
60439,2023-04-12,cancelled,ironing,,87.0,79.0
89710,2023-04-12,cancelled,ironing,,92.0,60.0
104872,2023-04-12,completed,business_cleaning,399,135.0,84.0
67880,2023-04-12,completed,cleaning,1149,93.0,78.0
66751,2023-04-12,completed,cleaning,2263,137.0,101.0
93802,2023-04-12,cancelled,cleaning,,104.0,80.0
89777,2023-04-12,completed,cleaning,217,88.0,80.0
66724,2023-04-12,completed,cleaning,198,125.0,104.0
105123,2023-04-12,completed,furniture_assembly,1350,33.0,37.0
89790,2023-04-12,completed,ironing,1690,113.0,82.0
58358,2023-04-12,completed,ironing,178,139.0,121.0
97776,2023-04-12,completed,cleaning,358,116.0,89.0
66501,2023-04-12,completed,business_cleaning,157,65.0,56.0
66728,2023-04-12,completed,cleaning,1549,126.0,74.0
105197,2023-04-12,cancelled,cleaning,956,109.0,80.0
82936,2023-04-12,cancelled,heavy_cleaning,3405,165.0,119.0
103152,2023-04-12,cancelled,ironing,,108.0,79.0
66363,2023-04-12,completed,cleaning,2291,128.0,132.0
98824,2023-04-12,cancelled,heavy_cleaning,2503,228.0,196.0
64694,2023-04-12,cancelled,cleaning,1778,157.0,115.0
52747,2023-04-12,completed,cleaning,903,144.0,123.0
67907,2023-04-12,cancelled,cleaning,351,164.0,103.0
89701,2023-04-12,cancelled,cleaning,,172.0,162.0
68626,2023-04-12,completed,cleaning,494,155.0,106.0
88626,2023-04-12,completed,cleaning,1306,121.0,107.0
105397,2023-04-12,completed,business_cleaning,3868,182.0,186.0
105229,2023-04-12,completed,cleaning,3893,180.0,121.0
105083,2023-04-12,completed,cleaning,279,207.0,144.0
101057,2023-04-12,completed,ironing,1025,110.0,82.0
76096,2023-04-12,completed,cleaning,1364,83.0,47.0
105374,2023-04-12,completed,cleaning,1737,132.0,122.0
97945,2023-04-12,cancelled,cleaning,1937,168.0,109.0
94911,2023-04-12,completed,cleaning,3703,120.0,90.0
89489,2023-04-12,completed,cleaning,266,112.0,99.0
66203,2023-04-12,completed,cleaning,132,125.0,83.0
105269,2023-04-12,completed,cleaning,2329,139.0,118.0
89809,2023-04-12,completed,cleaning,3534,198.0,138.0
66289,2023-04-12,completed,ironing,1642,123.0,85.0
104323,2023-04-12,completed,heavy_cleaning,2156,211.0,182.0
53000,2023-04-12,cancelled,cleaning,,105.0,85.0
77220,2023-04-12,completed,cleaning,1581,166.0,190.0
89870,2023-04-12,completed,cleaning,2864,131.0,95.0
104726,2023-04-12,completed,cleaning,211,192.0,130.0
66551,2023-04-12,cancelled,cleaning,2679,187.0,152.0
86920,2023-04-12,completed,express_cleaning,3760,50.0,39.0
89583,2023-04-12,completed,business_cleaning,124,151.0,124.0
105132,2023-04-12,completed,furniture_assembly,577,100.0,79.0
88914,2023-04-12,cancelled,cleaning,,153.0,122.0
60790,2023-04-12,completed,cleaning,3167,164.0,115.0
65273,2023-04-12,cancelled,cleaning,,177.0,134.0
105330,2023-04-12,completed,cleaning,479,144.0,93.0
102156,2023-04-12,cancelled,cleaning,3229,132.0,106.0
75060,2023-04-12,cancelled,cleaning,,137.0,115.0
105193,2023-04-12,completed,ironing,503,131.0,99.0
66078,2023-04-12,completed,cleaning,234,75.0,58.0
66427,2023-04-12,completed,cleaning,320,108.0,86.0
105269,2023-04-12,completed,cleaning,2712,147.0,136.0
89909,2023-04-12,completed,cleaning,521,109.0,94.0
50225,2023-04-12,cancelled,business_cleaning,,128.0,124.0
89671,2023-04-12,completed,cleaning,2741,181.0,136.0
89492,2023-04-12,completed,business_cleaning,157,160.0,108.0
66267,2023-04-12,completed,cleaning,977,131.0,88.0
90365,2023-04-13,cancelled,cleaning,1152,75.0,73.0
90810,2023-04-13,completed,cleaning,2794,112.0,102.0
61059,2023-04-13,completed,cleaning,2448,155.0,118.0
105027,2023-04-13,completed,cleaning,28,139.0,102.0
105571,2023-04-13,completed,cleaning,83,183.0,116.0
90320,2023-04-13,cancelled,cleaning,1871,102.0,68.0
71319,2023-04-13,completed,heavy_cleaning,2364,215.0,150.0
54207,2023-04-13,cancelled,cleaning,2946,187.0,120.0
90442,2023-04-13,completed,cleaning,880,128.0,118.0
90838,2023-04-13,completed,business_cleaning,1575,117.0,78.0
60796,2023-04-13,completed,cleaning,1533,139.0,103.0
91697,2023-04-13,completed,cleaning,3821,147.0,127.0
90584,2023-04-13,cancelled,cleaning,,171.0,119.0
105157,2023-04-13,completed,cleaning,2329,165.0,130.0
64112,2023-04-13,cancelled,cleaning,139,127.0,117.0
105547,2023-04-13,completed,furniture_assembly,726,64.0,36.0
81087,2023-04-13,cancelled,cleaning,,141.0,99.0
90798,2023-04-13,completed,cleaning,3503,173.0,148.0
98504,2023-04-13,cancelled,heavy_cleaning,,178.0,172.0
67390,2023-04-13,completed,cleaning,1534,125.0,86.0
105413,2023-04-13,completed,cleaning,1586,167.0,108.0
90430,2023-04-13,completed,ironing,178,109.0,92.0
105211,2023-04-13,completed,cleaning,2645,133.0,135.0
78603,2023-04-13,cancelled,heavy_cleaning,,206.0,167.0
105470,2023-04-13,completed,cleaning,2641,172.0,198.0
90921,2023-04-13,completed,express_cleaning,3385,47.0,24.0
77342,2023-04-13,completed,cleaning,1903,183.0,151.0
94927,2023-04-13,cancelled,cleaning,572,182.0,157.0
105571,2023-04-13,completed,cleaning,419,171.0,115.0
88671,2023-04-13,cancelled,heavy_cleaning,,154.0,158.0
85222,2023-04-13,cancelled,cleaning,,128.0,96.0
74301,2023-04-13,cancelled,cleaning,,178.0,152.0
74873,2023-04-13,cancelled,cleaning,,197.0,148.0
105616,2023-04-13,completed,cleaning,755,161.0,113.0
92368,2023-04-13,completed,cleaning,503,91.0,74.0
87550,2023-04-13,completed,cleaning,3668,133.0,97.0
87938,2023-04-13,completed,cleaning,3550,138.0,124.0
90844,2023-04-13,completed,cleaning,983,120.0,100.0
105174,2023-04-13,cancelled,heavy_cleaning,,214.0,225.0
105942,2023-04-13,cancelled,cleaning,351,162.0,113.0
105826,2023-04-13,completed,cleaning,1729,167.0,136.0
50053,2023-04-13,cancelled,ironing,825,155.0,131.0
105775,2023-04-13,completed,cleaning,3109,158.0,106.0
105534,2023-04-13,cancelled,cleaning,,197.0,155.0
78532,2023-04-13,completed,business_cleaning,3130,109.0,95.0
104370,2023-04-13,completed,furniture_assembly,1550,28.0,15.0
90492,2023-04-13,completed,cleaning,3093,153.0,112.0
89391,2023-04-13,cancelled,cleaning,3237,100.0,91.0
105793,2023-04-13,completed,cleaning,2655,121.0,105.0
90845,2023-04-13,completed,cleaning,1720,138.0,90.0
105250,2023-04-13,completed,cleaning,529,176.0,164.0
95054,2023-04-13,cancelled,cleaning,,165.0,152.0
67397,2023-04-13,completed,cleaning,207,149.0,114.0
67918,2023-04-13,cancelled,cleaning,3306,138.0,96.0
63322,2023-04-13,cancelled,cleaning,1771,138.0,86.0
102402,2023-04-13,cancelled,pre_moving_cleaning,1036,259.0,171.0
105543,2023-04-13,completed,furniture_assembly,2658,265.0,190.0
90763,2023-04-13,completed,cleaning,3493,151.0,108.0
104849,2023-04-13,completed,pre_moving_cleaning,1670,105.0,117.0
28446,2023-04-13,cancelled,cleaning,,187.0,129.0
67425,2023-04-13,cancelled,cleaning,2349,146.0,111.0
68473,2023-04-13,cancelled,cleaning,,129.0,100.0
98596,2023-04-13,cancelled,cleaning,,131.0,106.0
90643,2023-04-13,completed,cleaning,763,86.0,79.0
103988,2023-04-13,completed,cleaning,1584,124.0,93.0
77599,2023-04-13,cancelled,heavy_cleaning,77,225.0,195.0
92642,2023-04-13,completed,cleaning,3599,193.0,149.0
95096,2023-04-13,completed,cleaning,2741,166.0,141.0
83984,2023-04-13,cancelled,cleaning,,131.0,109.0
96579,2023-04-13,completed,cleaning,2143,130.0,113.0
90786,2023-04-13,cancelled,cleaning,3126,172.0,167.0
92890,2023-04-13,completed,cleaning,1957,156.0,109.0
90659,2023-04-13,completed,heavy_cleaning,1253,200.0,184.0
90253,2023-04-13,cancelled,heavy_cleaning,3860,205.0,163.0
88865,2023-04-13,completed,cleaning,2539,115.0,116.0
90645,2023-04-13,completed,cleaning,3280,96.0,81.0
103309,2023-04-13,cancelled,cleaning,,188.0,111.0
105629,2023-04-13,completed,cleaning,1443,146.0,89.0
105895,2023-04-13,completed,cleaning,1415,174.0,126.0
91222,2023-04-13,completed,cleaning,479,106.0,97.0
105585,2023-04-13,completed,cleaning,1664,175.0,127.0
87512,2023-04-13,cancelled,cleaning,,188.0,133.0
90504,2023-04-13,completed,ironing,1092,111.0,90.0
90670,2023-04-13,completed,cleaning,3836,109.0,114.0
90369,2023-04-13,completed,cleaning,2183,109.0,71.0
105753,2023-04-13,completed,cleaning,3320,159.0,143.0
83385,2023-04-13,completed,cleaning,2433,139.0,111.0
63428,2023-04-13,completed,cleaning,3286,102.0,68.0
104771,2023-04-13,completed,cleaning,820,130.0,101.0
67675,2023-04-13,completed,cleaning,1876,168.0,120.0
93496,2023-04-13,cancelled,express_cleaning,,47.0,37.0
85990,2023-04-13,cancelled,cleaning,2380,166.0,137.0
98504,2023-04-13,cancelled,heavy_cleaning,3369,197.0,161.0
90376,2023-04-13,completed,ironing,357,130.0,88.0
105756,2023-04-13,completed,cleaning,1688,211.0,143.0
79690,2023-04-13,completed,cleaning,3264,120.0,78.0
68717,2023-04-13,completed,ironing,72,158.0,137.0
100034,2023-04-13,completed,cleaning,2900,161.0,112.0
67287,2023-04-13,completed,ironing,829,94.0,97.0
105936,2023-04-13,completed,cleaning,695,204.0,145.0
87225,2023-04-13,cancelled,cleaning,,202.0,147.0
92033,2023-04-13,completed,cleaning,1933,160.0,110.0
67926,2023-04-13,cancelled,cleaning,1205,133.0,107.0
105823,2023-04-13,completed,cleaning,439,126.0,71.0
95167,2023-04-13,cancelled,cleaning,3604,161.0,122.0
53519,2023-04-13,cancelled,cleaning,691,128.0,95.0
27347,2023-04-13,cancelled,cleaning,,160.0,110.0
90797,2023-04-13,completed,heavy_cleaning,3100,238.0,185.0
67744,2023-04-13,completed,cleaning,3556,103.0,81.0
89552,2023-04-13,completed,cleaning,857,100.0,51.0
105859,2023-04-13,completed,cleaning,2547,180.0,157.0
67786,2023-04-13,completed,cleaning,3715,117.0,83.0
102402,2023-04-13,cancelled,pre_moving_cleaning,92,263.0,147.0
105437,2023-04-13,cancelled,cleaning,,135.0,113.0
97949,2023-04-13,completed,cleaning,2475,150.0,122.0
90753,2023-04-13,completed,cleaning,895,116.0,86.0
